,Unnamed: 0,Transaction_date,Product,Payment_Type,Name,Country,Account_Created,Last_Login,Latitude,Longitude
881,881,1/26/09 6:37,Product1,Visa,manuela,Switzerland,6/4/08 11:55,2/24/09 5:30,46.0166667,8.95
882,882,1/4/09 14:27,Product1,Visa,Carole,United Kingdom,12/14/05 10:47,2/24/09 7:30,51.5,-3.2
883,883,1/9/09 3:03,Product2,Amex,Ghislaine,France,3/28/08 5:53,2/24/09 8:10,46.25,6.1166667000000015
884,884,1/8/09 19:26,Product2,Visa,Christian,United States,11/30/07 10:44,2/24/09 8:22,33.81861,-84.5825
885,885,1/10/09 16:02,Product1,Visa,Hollie,United States,10/12/07 13:03,2/24/09 8:32,32.71528,-117.15639
886,886,1/6/09 6:31,Product1,Visa,mike,Belgium,1/3/09 5:24,2/24/09 8:32,50.46666670000001,4.1833333
887,887,1/23/09 13:13,Product1,Mastercard,Malahat,United States,4/3/07 12:56,2/24/09 8:46,44.98,-93.26361
888,888,1/18/09 17:55,Product1,Amex,Michaela,Brazil,3/9/08 9:39,2/24/09 10:09,-26.1180556,-49.8016667
889,889,1/5/09 15:15,Product1,Amex,Amy,United Kingdom,8/18/05 2:04,2/24/09 10:35,51.1333333,0.8833333000000001
890,890,1/2/09 10:32,Product1,Mastercard,Brandi,Canada,12/24/08 15:23,2/24/09 12:08,53.55,-113.5
891,891,1/25/09 9:27,Product1,Visa,erin,United Kingdom,9/4/06 14:35,2/24/09 13:37,51.52721,0.14559
892,892,1/5/09 6:12,Product1,Diners,Tracy,Italy,1/4/09 6:19,2/24/09 13:56,43.8333333,10.483333300000002
893,893,1/6/09 2:41,Product1,Visa,Polyxene,Australia,11/20/05 23:46,2/24/09 16:04,-31.9333333,115.8333333
894,894,1/27/09 14:42,Product2,Mastercard,Jean,United States,1/8/09 11:01,2/24/09 16:38,38.89028,-77.08444
895,895,1/8/09 12:03,Product1,Diners,Andrea,Canada,8/13/08 15:58,2/24/09 17:41,51.0833333,-114.0833333
896,896,1/29/09 12:16,Product1,Mastercard,Jessica,United States,1/27/09 15:56,2/24/09 18:29,29.47472,-82.86
897,897,1/19/09 10:47,Product1,Mastercard,David,Norway,1/13/09 13:53,2/25/09 0:40,58.96666670000001,5.75
898,898,1/8/09 2:49,Product2,Mastercard,Caroline,Switzerland,1/7/09 4:14,2/25/09 1:37,46.4333333,6.25
899,899,1/19/09 17:40,Product1,Visa,Riche Lou,United States,3/12/07 7:21,2/25/09 2:28,42.33694000000001,-71.20971999999998
900,900,1/11/09 0:15,Product1,Mastercard,Chris,Netherlands,5/7/07 4:07,2/25/09 4:04,52.0833333,4.3
901,901,1/16/09 5:12,Product2,Visa,Karen,Switzerland,10/19/07 12:31,2/25/09 5:12,47.35,8.3833333
902,902,1/19/09 6:52,Product1,Diners,melanie,Costa Rica,1/19/09 6:45,2/25/09 5:44,10.0333333,-84.15
903,903,1/26/09 1:14,Product1,Visa,beatrice,Spain,1/23/09 1:57,2/25/09 5:47,38.0166667,-1.1333333
904,904,1/30/09 10:31,Product1,Mastercard,lorna,United States,10/6/08 16:31,2/25/09 7:42,39.37222,-104.85556
905,905,1/23/09 5:52,Product1,Amex,Tary,Switzerland,1/23/09 1:22,2/25/09 9:40,47.1666667,8.516666699999998
906,906,1/7/09 9:54,Product1,Visa,Julie ,United Kingdom,1/7/09 9:17,2/25/09 10:18,51.1,-4.1
907,907,1/1/09 16:44,Product1,Amex,Julie ,United States,9/12/08 10:36,2/25/09 10:48,39.08389,-77.15306
908,908,1/23/09 9:27,Product1,Mastercard,Jerome,Spain,2/19/08 2:01,2/25/09 11:38,40.4,-3.6833333
909,909,1/22/09 12:56,Product1,Visa,Laleh,Norway,1/20/09 13:13,2/25/09 12:03,59.3488889,10.4675
910,910,1/16/09 13:35,Product1,Visa,Michael,Italy,1/16/09 12:43,2/25/09 13:59,45.46666670000001,9.2
911,911,1/13/09 9:26,Product1,Visa,Kerry,Switzerland,1/24/06 13:15,2/25/09 14:05,46.2833333,6.2166667
912,912,1/25/09 11:35,Product3,Mastercard,Anita,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
913,913,1/26/09 14:02,Product1,Mastercard,Veronique,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
914,914,1/7/09 13:26,Product1,Visa,Sarah,Canada,7/27/03 13:18,2/25/09 15:16,45.95,-71.9833333
915,915,1/15/09 11:45,Product1,Diners,Simone,United Kingdom,9/4/08 3:01,2/25/09 15:21,51.6666667,-0.4
916,916,1/27/09 12:02,Product1,Visa,Jackie,Ireland,3/10/08 13:51,2/25/09 15:41,52.2583333,-7.1119444000000005
917,917,1/28/09 14:09,Product1,Visa,giovanna,Poland,1/28/09 13:40,2/25/09 16:19,52.1666667,20.8333333
918,918,1/23/09 7:13,Product1,Visa,Elizabeth,Bermuda,1/19/09 6:03,2/25/09 16:20,32.2941667,-64.7838889
919,919,1/22/09 15:59,Product2,Visa,Lisa,Canada,1/21/09 9:28,2/25/09 17:15,45.4166667,-75.7
920,920,1/16/09 10:27,Product1,Mastercard,Maki,United States,1/15/09 8:52,2/25/09 17:24,30.38806,-95.69611
921,921,1/26/09 22:45,Product1,Amex,Anjan,Japan,5/15/08 19:33,2/25/09 17:34,35.685,139.7513889
922,922,1/25/09 18:33,Product1,Mastercard,Sarah,United States,1/25/09 15:56,2/25/09 19:27,41.25056,-87.83139
923,923,1/16/09 6:13,Product1,Mastercard,Niamh,South Africa,1/16/09 5:22,2/25/09 23:19,-26.1833333,28.316666700000006
924,924,1/12/09 17:19,Product2,Diners,elizabeth r,United States,1/12/09 16:18,2/26/09 0:42,28.02194,-81.73306
925,925,1/2/09 4:21,Product1,Visa,Elaine,Norway,7/30/07 11:42,2/26/09 3:18,59.8166667,10.25
926,926,1/5/09 3:03,Product1,Diners,Elizabeth,Ireland,5/21/08 7:50,2/26/09 4:05,51.8986111,-8.495833300000001
927,927,1/15/09 15:22,Product1,Visa,Sara,United States,1/6/09 18:19,2/26/09 5:52,26.12194,-80.14361
928,928,1/26/09 5:38,Product2,Amex,Tulin,United States,9/28/08 19:40,2/26/09 6:04,40.69472,-80.13110999999998
929,929,1/24/09 10:38,Product1,Visa,Kenneth,United States,1/24/09 9:27,2/26/09 6:08,38.89028,-77.08444
930,930,1/2/09 7:30,Product1,Mastercard,Fiona,United States,10/27/08 0:00,2/26/09 6:14,40.835,-73.13167
931,931,1/26/09 6:38,Product1,Visa,Christian,United States,1/25/09 10:13,2/26/09 7:16,38.80472,-77.04722
932,932,1/17/09 7:56,Product3,Diners,Michel,Italy,1/17/09 7:25,2/26/09 7:32,38.46666670000001,14.95
933,933,1/17/09 7:58,Product3,Diners,natalie,Italy,1/17/09 7:25,2/26/09 7:32,38.46666670000001,14.95
934,934,1/18/09 4:32,Product1,Diners,jure,Italy,1/17/09 7:25,2/26/09 7:32,38.46666670000001,14.95
935,935,1/26/09 8:00,Product1,Amex,Elizabeth ,United States,1/23/09 11:12,2/26/09 7:49,32.236940000000004,-80.86055999999998
936,936,1/11/09 8:41,Product1,Amex,Juliann,United States,1/8/08 7:24,2/26/09 8:17,28.69861,-81.30833
937,937,1/21/09 10:32,Product1,Mastercard,Julie ,United States,5/23/07 11:55,2/26/09 8:38,42.59972,-71.36778000000002
938,938,1/29/09 12:27,Product1,Mastercard,philippa katherine,Ireland,11/8/06 4:50,2/26/09 10:09,53.2594444,-6.1447222
939,939,1/13/09 13:19,Product2,Mastercard,Anthony,Canada,3/16/06 19:11,2/26/09 11:19,43.6666667,-79.41666670000002
940,940,1/31/09 18:12,Product1,Visa,matthew,United States,4/2/06 11:49,2/26/09 12:03,39.16194,-84.45694
941,941,1/22/09 15:35,Product1,Visa,Steven,United States,2/24/08 16:57,2/26/09 12:06,29.76306,-95.36306
942,942,1/5/09 11:24,Product1,Amex,Angie,United States,1/25/08 16:50,2/26/09 12:15,38.01722,-122.2875
943,943,1/23/09 11:23,Product1,Mastercard,Lauren,United States,8/26/08 9:37,2/26/09 12:17,41.70028,-73.92139
944,944,1/7/09 20:55,Product1,Mastercard,Esther,United States,1/7/09 20:25,2/26/09 12:24,39.16194,-84.45694
945,945,1/13/09 9:40,Product1,Visa,Elizabeth,United States,1/26/05 19:09,2/26/09 12:45,41.865,-69.99167
946,946,1/25/09 15:18,Product2,Visa,marie-louise,United States,3/2/08 15:27,2/26/09 12:58,57.05306,-135.33
947,947,1/30/09 20:58,Product2,Mastercard,Tanya,Canada,1/30/09 14:05,2/26/09 13:06,60.1833333,-134.7166667
948,948,1/31/09 4:50,Product1,Mastercard,Detlev,Sweden,1/12/09 1:03,2/26/09 13:12,59.5,18.05
949,949,1/20/09 10:05,Product2,Visa,Stephen,Canada,1/9/09 10:36,2/26/09 13:28,51.0833333,-114.0833333
950,950,1/9/09 5:15,Product1,Visa,Roza,Spain,9/9/08 9:08,2/26/09 14:24,40.5333333,-3.6333333
951,951,1/13/09 7:09,Product2,Amex,John,United States,1/8/09 13:49,2/26/09 15:14,41.85,-87.65
952,952,1/3/09 11:03,Product1,Mastercard,paula,United States,1/1/09 22:43,2/26/09 15:30,47.64194000000001,-122.07917
953,953,1/17/09 20:51,Product1,Visa,Kathryn,New Zealand,1/6/09 21:52,2/26/09 16:19,-37.1333333,174.75
954,954,1/5/09 7:55,Product1,Mastercard,Isabelle,United States,12/31/08 7:40,2/26/09 17:47,21.31556,-158.00722
955,955,1/25/09 14:40,Product1,Visa,Maureen,United States,1/25/09 13:52,2/26/09 18:38,35.7825,-80.8875
956,956,1/25/09 17:55,Product1,Visa,David,United States,1/24/09 12:18,2/26/09 20:21,22.07833,-159.32193999999996
957,957,1/3/09 12:54,Product1,Diners,caterina,United States,12/30/08 8:39,2/26/09 20:22,34.18083,-118.30806
958,958,1/22/09 3:57,Product2,Mastercard,Parth,Netherlands,1/20/09 14:36,2/27/09 1:59,52.1833333,4.4666667
959,959,1/23/09 5:11,Product1,Visa,Alexia,Ireland,7/15/08 7:20,2/27/09 4:00,53.3030556,-6.1830555999999985
960,960,1/25/09 11:52,Product2,Mastercard,Gloria Gail ,Austria,1/25/09 5:03,2/27/09 5:37,47.65,12.3166667
961,961,1/10/09 4:12,Product1,Visa,Gloria Gail ,Ireland,1/7/09 7:39,2/27/09 6:33,53.2666667,-6.1741667
962,962,1/10/09 9:32,Product2,Mastercard,Cheryl,United States,1/10/05 21:39,2/27/09 7:33,32.21611,-80.75278
963,963,1/22/09 12:45,Product3,Visa,Frank and Christelle,United States,1/22/09 10:25,2/27/09 10:49,33.21833,-117.03333
964,964,1/6/09 18:11,Product2,Mastercard,Triona,United States,6/9/06 8:57,2/27/09 13:00,42.47083,-70.91806
965,965,1/19/09 5:56,Product1,Visa,Allison,United Kingdom,7/27/08 11:58,2/27/09 14:35,55.95,-3.2
966,966,1/25/09 10:50,Product1,Diners,Phillip,United States,5/29/08 19:51,2/27/09 14:44,29.423890000000004,-98.49333
967,967,1/14/09 8:38,Product1,Visa,jingyan,United States,3/12/07 15:14,2/27/09 17:13,41.67694,-71.26666999999998
968,968,1/2/09 17:24,Product2,Diners,clara,Australia,1/1/09 21:20,2/27/09 18:43,-31.9333333,115.8333333
969,969,1/7/09 18:15,Product1,Mastercard,Selma,United States,1/5/09 18:16,2/27/09 19:07,33.13833,-96.11056
970,970,1/3/09 21:19,Product1,Visa,Doug and Tina,United States,12/24/07 22:59,2/27/09 21:40,33.80056,-118.38917
971,971,1/4/09 5:13,Product1,Visa,Lauren,Czech Republic,3/5/06 0:51,2/27/09 23:30,50.2116667,15.8441667
972,972,1/4/09 9:28,Product1,Visa,Jen,United Kingdom,7/18/05 14:17,2/28/09 2:28,51.2666667,0.5166667
973,973,1/2/09 4:34,Product1,Visa,gladys,United Kingdom,1/10/06 4:20,2/28/09 3:43,51.75,-0.3333333
974,974,1/22/09 11:10,Product1,Mastercard,Gustavo,Romania,7/28/08 11:12,2/28/09 7:52,44.46666670000001,26.1333333
975,975,1/7/09 12:06,Product1,Visa,Erica,Malta,3/30/06 2:02,2/28/09 7:59,36.0377778,14.294166699999998
976,976,1/29/09 13:25,Product1,Diners,Hale,United States,11/3/05 18:14,2/28/09 8:27,39.65361,-105.19056
977,977,1/27/09 2:57,Product1,Visa,Rosemary,United Kingdom,1/27/09 2:50,2/28/09 9:22,51.3833333,0.4
978,978,1/7/09 13:19,Product1,Visa,Darian,Turkey,8/26/08 7:33,2/28/09 9:54,38.4072222,27.1502778
979,979,1/23/09 10:04,Product1,Mastercard,Kevin,United States,5/30/06 20:25,2/28/09 9:59,34.09833,-118.32583
980,980,1/19/09 4:55,Product1,Visa,Alyssa,United Kingdom,2/19/08 9:27,2/28/09 10:06,50.8333333,-0.15
981,981,1/28/09 22:02,Product1,Visa,Hale,New Zealand,1/23/09 22:31,2/28/09 12:43,-39.59166670000001,174.2833333
982,982,1/4/09 18:57,Product1,Mastercard,KELI,Australia,12/23/08 15:17,2/28/09 14:00,-28.05,153.35
983,983,1/12/09 20:31,Product1,Visa,Glen,Guatemala,1/6/09 16:53,2/28/09 14:39,14.65,-90.4833333
984,984,1/24/09 12:00,Product1,Visa,T,Spain,12/30/08 15:19,2/28/09 15:17,40.5833333,-4.1166667000000015
985,985,1/28/09 11:19,Product1,Visa,christal,United States,6/20/04 17:16,2/28/09 17:18,39.65361,-105.19056
986,986,1/7/09 17:48,Product1,Mastercard,Alex,United States,6/10/05 20:25,2/28/09 19:57,33.51722,-82.07583000000002
987,987,1/23/09 12:42,Product2,Mastercard,Anke,Australia,3/3/08 17:38,2/28/09 22:26,-33.6333333,151.33333330000005
988,988,1/7/09 19:48,Product2,Mastercard,TRICIA,Australia,9/21/08 20:49,3/1/09 0:14,-33.8833333,151.2166667
989,989,1/26/09 11:19,Product1,Mastercard,smith,Finland,1/4/09 5:25,3/1/09 0:39,60.96666670000001,25.6666667
990,990,1/5/09 13:23,Product1,Visa,Macy,Austria,1/5/09 11:28,3/1/09 2:28,48.21666670000001,16.3666667
991,991,1/26/09 13:41,Product1,Mastercard,Lesleigh,Switzerland,10/23/05 9:23,3/1/09 3:11,47.46666670000001,8.3
992,992,1/20/09 10:42,Product2,Diners,esther,United Kingdom,1/20/09 9:15,3/1/09 3:29,53.65,-1.7833332999999998
993,993,1/22/09 14:25,Product1,Visa,Hans-Joerg,United Kingdom,11/10/08 12:15,3/1/09 3:37,54.5833333,-5.9333333
994,994,1/28/09 5:36,Product2,Visa,Christiane,Mauritius,1/9/09 8:10,3/1/09 4:40,-20.3602778,57.36611110000001
995,995,1/1/09 4:24,Product3,Amex,Pamela,United States,12/28/08 17:28,3/1/09 7:21,42.94694000000001,-76.42944
996,996,1/8/09 11:55,Product1,Diners,julie,United Kingdom,11/29/06 13:31,3/1/09 7:28,52.0833333,0.4333333
997,997,1/12/09 21:30,Product1,Visa,Julia ,United States,11/17/08 22:24,3/1/09 10:14,43.07306,-89.40111
